,auction_id,experiment,date,hour,device_make,platform_os,browser,yes,no
3514,71cc7b15-15cc-4a16-96d5-7d169a181b55,exposed,2020-07-09,22,Generic Smartphone,6,Chrome Mobile WebView,0,0
3517,71d70d70-c894-4f78-bb4a-884193b4fed7,control,2020-07-07,10,Generic Smartphone,6,Chrome Mobile WebView,0,0
3529,722fa1e0-e110-4422-af72-ec5ceceb6ad2,exposed,2020-07-10,3,Samsung SM-A300FU,6,Chrome Mobile WebView,0,0
3534,7253e3c9-0c4e-481d-9f90-3286a186610a,control,2020-07-08,13,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
3538,7261f3ae-2fd3-4056-8643-86b7445ee12c,exposed,2020-07-06,8,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
3540,72823478-59ff-4ad9-8c0f-96388628a8db,exposed,2020-07-05,20,Samsung SM-A310F,6,Chrome Mobile WebView,0,0
3544,7296d68f-e966-48e2-81c6-719f06bd9890,exposed,2020-07-03,4,MAR-LX1A,6,Chrome Mobile WebView,0,0
3548,72a2987e-2f50-455a-aec3-9adcde4b8813,exposed,2020-07-10,9,Generic Smartphone,6,Chrome Mobile WebView,0,0
3549,72a683ac-5242-4853-bf15-f2827ccab17a,exposed,2020-07-06,8,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
3573,735cce00-23c4-4949-991a-1840d14fab7b,exposed,2020-07-05,13,Generic Smartphone,6,Chrome Mobile WebView,0,0
3574,735d2323-b1f5-4fb8-9893-96a00e3a4e0f,control,2020-07-05,4,Samsung SM-G975F,6,Chrome Mobile WebView,1,0
3575,7369287f-6012-4275-8958-3272f439f644,exposed,2020-07-06,3,Samsung SM-G986B,6,Chrome Mobile WebView,0,0
3587,73f0b8f7-87a4-4522-a7fa-bb3bfefae256,exposed,2020-07-09,12,Nokia$2$3,6,Chrome Mobile WebView,0,0
3598,743f1771-d742-4f5a-8de8-106f294845dd,exposed,2020-07-05,6,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
3599,743f7d0f-a7f7-4976-92ad-00b98f71cebc,exposed,2020-07-08,15,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
3607,7483abcb-a8d4-41b6-b3b4-c7ceb43f6665,exposed,2020-07-07,17,Samsung SM-A600FN,6,Chrome Mobile WebView,0,0
3610,749688a4-580d-448d-b7fe-75da7f6d0cfe,exposed,2020-07-08,0,Generic Smartphone,6,Chrome Mobile WebView,0,0
3619,74b84c16-a4dd-429a-b9cd-dd36dbf0e80f,exposed,2020-07-09,20,Samsung SM-A107F,6,Chrome Mobile WebView,0,0
3624,74d3f909-1f8f-4410-b7e0-a096e42a595a,exposed,2020-07-04,13,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
3627,74f4a5f3-66b7-478c-9fa8-982a8ef9c2c8,exposed,2020-07-08,20,Samsung SM-G950U,6,Chrome Mobile WebView,0,0
3629,750825f6-962d-4483-a658-88797060ceb9,exposed,2020-07-09,15,Samsung SM-A750FN,6,Chrome Mobile WebView,0,0
3643,75759d02-60db-43a5-855a-18c22827ce93,exposed,2020-07-10,4,I3312,6,Chrome Mobile WebView,0,0
3648,75843906-ab7c-4d92-9ca9-06f742148a53,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
3654,75c1bfb2-b97e-4d96-9d83-92dfaee0926d,control,2020-07-03,15,Samsung SM-G988B,6,Chrome Mobile WebView,0,0
3662,75f666b0-1130-4134-997e-6e18a00d19bb,exposed,2020-07-09,16,Samsung SM-G965F,6,Chrome Mobile WebView,0,0
3674,76647532-717f-4b40-95e0-84cc3a6518cf,control,2020-07-03,15,Samsung GT-I9505 ,6,Chrome Mobile WebView,0,0
3681,768b501e-8fbe-4bd0-bf48-c899559e7914,exposed,2020-07-05,22,Samsung SM-A520F,6,Chrome Mobile WebView,0,0
3686,76d2303d-a84e-4862-8937-d8734a7a56aa,control,2020-07-03,15,Samsung SM-N976B,6,Chrome Mobile WebView,0,0
3687,76d73bfb-df40-489d-938f-42e4e4765ebb,exposed,2020-07-08,20,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
3689,76d948ec-82e1-45e0-bebd-78b26e20d4bc,exposed,2020-07-07,7,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
3690,76dc8507-2c0a-4e37-ac55-3bb6001ef969,exposed,2020-07-05,2,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
3699,771f2634-2cfc-47d5-bc75-97e9cdc57cf6,exposed,2020-07-03,11,Generic Smartphone,6,Chrome Mobile WebView,0,0
3701,773b48f8-1902-4888-a232-7b4baedfe6d4,control,2020-07-08,14,ANE-LX1,6,Chrome Mobile WebView,0,0
3709,777c7212-351d-4330-a007-35cd7fb9bec8,exposed,2020-07-08,15,Moto $2,6,Chrome Mobile WebView,0,0
3711,77a357f9-15dd-416a-8f44-429c4dd067ff,exposed,2020-07-06,9,Samsung SM-A520F,6,Chrome Mobile WebView,0,0
3723,780d5cae-ea6e-47cc-8025-55bc72156ed0,exposed,2020-07-03,8,Samsung SM-A600FN,6,Chrome Mobile WebView,0,0
3729,7825b807-c99c-4649-a29e-b1f173af0fb3,exposed,2020-07-06,1,FIG-LX1,6,Chrome Mobile WebView,0,0
3737,7865225c-16c8-4b75-b915-9ebbdec15c9b,exposed,2020-07-07,3,LDN-L01,6,Chrome Mobile WebView,0,0
3739,786b68d0-fc22-47ad-8a8f-b23ce51ab930,exposed,2020-07-05,8,VTR-L09,6,Chrome Mobile WebView,0,0
3740,7873169a-67f0-48b9-8ad7-95ccb3fe7e5a,exposed,2020-07-06,10,D6603,6,Chrome Mobile WebView,0,0
3742,7886e538-d171-497f-9120-419aa7593dfa,exposed,2020-07-09,17,Samsung SM-A507FN,6,Chrome Mobile WebView,1,0
3746,78a0c652-d273-4d97-9978-c1fff32c8e9e,exposed,2020-07-10,7,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
3781,79a76f3c-bd18-4e06-9ca4-e5c908657420,exposed,2020-07-08,5,Samsung SM-N975F,6,Chrome Mobile WebView,0,0
3782,79b7f6c5-8395-49e8-8fd8-2896f2437452,exposed,2020-07-05,14,Samsung SM-G986B,6,Chrome Mobile WebView,0,0
3786,79f5d8f3-e2f1-411d-97dd-c44a40a47d16,exposed,2020-07-09,10,Generic Smartphone,6,Chrome Mobile WebView,0,0
3789,7a1f0416-0830-47d0-a402-79e2c95c4bd2,exposed,2020-07-09,2,Samsung SM-G935F,6,Chrome Mobile WebView,0,0
3795,7a49f95d-5699-4028-be99-4cf6f4af59f8,exposed,2020-07-03,6,ELE-L09,6,Chrome Mobile WebView,0,0
3796,7a5d4370-6c7b-4d20-a274-b29c0c9f001d,control,2020-07-09,22,Generic Smartphone,6,Chrome Mobile WebView,1,0
3801,7a6f4866-61d9-4480-9e53-23621f47bb1e,exposed,2020-07-04,18,OnePlus ONE A2003,6,Chrome Mobile WebView,0,0
3803,7a7548c1-6cfc-4bcc-a765-abc2ff9407ae,exposed,2020-07-09,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
3806,7a823c46-01fb-49e9-82cc-a4302eef7272,exposed,2020-07-09,4,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
3813,7aa919fe-6bd6-4b09-8bb0-58176ef12740,exposed,2020-07-03,6,POT-LX1,6,Chrome Mobile WebView,0,0
3819,7afa9482-de18-4d1a-a656-ff8ef6cf2ddd,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile WebView,0,0
3823,7b2e5ea9-dd2b-4689-bef4-f114a72ceae4,exposed,2020-07-04,16,Samsung SM-A520F,6,Chrome Mobile WebView,0,0
3826,7b4f370f-36fe-47b2-930b-94d0f284682a,exposed,2020-07-05,9,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
3829,7b690ec2-3f91-4c28-8eae-0eca2819c339,exposed,2020-07-06,6,Pixel 3,6,Chrome Mobile WebView,0,0
3831,7b8bba6d-6ab1-46e7-a729-11da59fb278e,exposed,2020-07-03,5,Generic Smartphone,6,Chrome Mobile WebView,0,0
3835,7bb0f053-a177-42d6-9198-2dd7e0378b80,exposed,2020-07-08,22,Nokia$2$3,6,Chrome Mobile WebView,0,0
3836,7bb1b6b1-3fa8-40f6-9348-f8e433081f8c,exposed,2020-07-03,12,Samsung SM-J730F,6,Chrome Mobile WebView,0,0
3837,7bb1d92a-c07b-4604-bc3e-d1d99694bca0,exposed,2020-07-03,9,Generic Smartphone,6,Chrome Mobile WebView,0,0
3845,7c14f50e-f7c5-4eb5-81ec-64e3e7f07a79,control,2020-07-10,8,Samsung SM-G973F,6,Chrome Mobile WebView,1,0
3847,7c1a6124-c1b2-4dc4-a0fe-9150d25fde02,exposed,2020-07-07,11,OnePlus ONEPLUS A6003,6,Chrome Mobile WebView,0,0
3867,7c9ab399-c39a-4000-b405-aa8a575bcb27,exposed,2020-07-04,4,Generic Smartphone,6,Chrome Mobile WebView,0,0
3874,7cc76def-29f3-49f9-830d-d0891ec82990,exposed,2020-07-03,12,LG-$2,6,Chrome Mobile WebView,0,0
3880,7cff2a18-9c03-40c2-838d-ae4921a5c0ba,exposed,2020-07-03,7,Generic Smartphone,6,Chrome Mobile WebView,1,0
3902,7d880c03-bce4-421d-a08a-d9b178e578ce,exposed,2020-07-10,12,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
3908,7dd15b0d-9672-40a5-9f3d-64a7285e96d3,exposed,2020-07-04,9,XiaoMi Redmi Note 8T,6,Chrome Mobile WebView,0,0
3920,7e217480-6a52-4e39-8d0d-9b0dea622668,exposed,2020-07-03,3,Samsung SM-G975F,6,Chrome Mobile WebView,1,0
3925,7e357e05-c9fa-4036-9a7c-77b061b80916,exposed,2020-07-10,11,LYA-L09,6,Chrome Mobile WebView,0,0
3945,7ebb6d6e-9e06-4a7f-802c-7f4db550e805,exposed,2020-07-08,14,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
3948,7ed81800-4adf-4bb2-8fc5-3f40b894c620,control,2020-07-04,21,Samsung SM-G981B,6,Chrome Mobile WebView,0,0
3953,7efb5c7d-30b6-4ecc-a8fb-5297d714cbeb,exposed,2020-07-05,10,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
3955,7f0a6d0f-7b22-4c4d-93f7-2543a2373e4c,exposed,2020-07-06,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
3960,7f1bad01-f3c5-4cfb-bdb7-365093b01582,exposed,2020-07-06,9,Generic Smartphone,6,Chrome Mobile WebView,0,0
3961,7f2d94ee-ff1d-4c9c-b0e1-4844186e7b7b,exposed,2020-07-03,13,Samsung SM-A750FN,6,Chrome Mobile WebView,1,0
3965,7f4483aa-e040-4d16-a21a-854f17578fd3,exposed,2020-07-07,9,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
3970,7f6c41e3-2e99-48b3-b74a-46426e5a4e2e,exposed,2020-07-03,7,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
3973,7f9375b6-baa6-4651-92be-b7b981302ea9,exposed,2020-07-08,20,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
3974,7f966c74-0058-43e6-bc7c-b9649c8df0c2,exposed,2020-07-04,11,Generic Smartphone,6,Chrome Mobile WebView,0,0
3977,7fbee667-a6cd-4778-b275-d64fd88704f3,exposed,2020-07-09,3,Generic Smartphone,6,Chrome Mobile WebView,0,0
3980,7fe076c7-7632-45c0-bb92-93d4225a3670,exposed,2020-07-06,10,Generic Smartphone,6,Chrome Mobile WebView,0,0
3981,7fe3b7f4-7337-4871-a28b-53b5d38c6e98,exposed,2020-07-10,8,Samsung SM-A520F,6,Chrome Mobile WebView,0,0
3994,804a2577-e024-4605-8eb5-c9bc916e9221,exposed,2020-07-10,7,ALE-L21,6,Chrome Mobile WebView,0,0
4000,8076e55d-ff59-410e-a59e-e50428725668,exposed,2020-07-06,0,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
4007,80cbef69-7e72-4e42-a843-a279f8682e03,exposed,2020-07-09,0,Generic Smartphone,6,Chrome Mobile WebView,0,0
4014,80fb0a3e-2b1f-4901-9c7a-a8762214ef2b,exposed,2020-07-09,4,Samsung SM-G930F,6,Chrome Mobile WebView,0,0
4018,810d5cf2-e86c-4fdf-9592-ad869086b57f,exposed,2020-07-06,4,Nokia$2$3,6,Chrome Mobile WebView,0,0
4025,8137d811-b85a-4f24-8cfb-c5d3afbc4cd3,exposed,2020-07-09,7,Generic Smartphone,6,Chrome Mobile WebView,0,0
4038,818f37f3-dae8-4a33-a22e-e54056e0ba7d,control,2020-07-03,15,Samsung SM-A600FN,6,Chrome Mobile WebView,0,0
4045,81d9a0ab-5e8e-4d6f-aea5-a41964f07b2e,control,2020-07-06,0,Pixel 4,6,Chrome Mobile WebView,0,0
4050,81fe761d-da99-4d2d-8100-58721c9b3883,exposed,2020-07-08,17,STF-L09,6,Chrome Mobile WebView,0,0
4054,8224b7f5-26c4-45ba-94e9-64843bf00ced,control,2020-07-09,9,Samsung SM-A505FN,6,Chrome Mobile WebView,0,0
4056,8235f767-7aa9-4497-9c69-e5c8d2f209df,exposed,2020-07-08,17,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
4059,824b0724-9932-42f5-b214-f877d233b7b1,exposed,2020-07-06,3,Samsung GT-I9505 ,6,Chrome Mobile WebView,0,0
4098,83c39bd9-1fa3-4042-b829-a905005096fe,exposed,2020-07-05,12,HTC 10,6,Chrome Mobile WebView,0,0
4101,83db3627-461c-443e-9fff-79838f19a396,exposed,2020-07-05,10,Nokia$2$3,6,Chrome Mobile WebView,0,0
4117,844b51c9-0e38-4cbd-9d5b-25f27da73859,control,2020-07-04,0,Samsung SM-A920F,6,Chrome Mobile WebView,0,0
4118,844bcb90-8a61-43f6-8981-ef4f7304fd37,exposed,2020-07-04,0,Pixel 3,6,Chrome Mobile WebView,0,0
4125,84716963-55cd-453e-b731-25484f3c077c,exposed,2020-07-08,15,OnePlus ONEPLUS A6003,6,Chrome Mobile WebView,0,0
4127,8481872d-9303-4d5c-a88d-4a6c0d341378,exposed,2020-07-06,8,Nokia$2$3,6,Chrome Mobile WebView,0,0
4137,84e061a0-11f0-4ef4-b596-3d381cf0696a,control,2020-07-05,13,Samsung SM-A715F,6,Chrome Mobile WebView,0,0
4139,84ef2cd7-1cf0-47a4-9b9c-35bb3c84af99,control,2020-07-07,18,Generic Smartphone,6,Chrome Mobile WebView,0,0
4144,850ac34d-09b6-4e28-92e4-4e2774696098,exposed,2020-07-03,6,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
4152,856e4aca-9cc8-4465-8db0-47196622da99,exposed,2020-07-03,6,Generic Smartphone,6,Chrome Mobile WebView,0,0
4170,85de2916-9a9c-4f94-8c8e-aae122f66dfe,exposed,2020-07-04,20,MAR-LX1A,6,Chrome Mobile WebView,0,0
4179,85f9aac1-acab-47c5-b786-e29046e92216,exposed,2020-07-04,7,Generic Smartphone,6,Chrome Mobile WebView,0,0
4181,86292da9-98db-4781-88b4-ef137959538a,exposed,2020-07-09,22,POT-LX1,6,Chrome Mobile WebView,0,0
4183,8660e327-4d58-441c-a862-9e9e02e6217a,exposed,2020-07-05,3,Nokia$2$3,6,Chrome Mobile WebView,0,0
4192,86c399c5-b7a8-4f2f-a4ca-1cf43de4f32e,exposed,2020-07-10,11,Samsung SM-G935F,6,Chrome Mobile WebView,0,0
4194,86cf19f4-a347-4872-b450-4c40c0b2e729,exposed,2020-07-09,12,XT1580,6,Chrome Mobile WebView,0,0
4208,872a838a-57a5-4efd-b4f8-1786745a2da3,exposed,2020-07-08,16,Samsung SM-A705FN,6,Chrome Mobile WebView,0,0
4212,8738db64-e5ee-4d01-b8ec-bc21c981083a,exposed,2020-07-08,19,Pixel 2,6,Chrome Mobile WebView,0,0
4217,8752e841-f7fd-4648-a4fd-e8e01d5bffe0,exposed,2020-07-03,14,Samsung SM-G950F,6,Chrome Mobile WebView,0,0
4227,878c0cdf-c8af-4d7a-a0cc-deb5a97ea53d,control,2020-07-03,15,Samsung SM-J415FN,6,Chrome Mobile WebView,0,0
4229,879959a8-33d9-4b17-aab5-cf5bdfb3dcde,exposed,2020-07-03,8,Samsung SM-G920F,6,Chrome Mobile WebView,1,0
4235,87ba76cb-8d40-4a74-aca5-7730da2cd8e0,exposed,2020-07-08,10,Samsung SM-G965F,6,Chrome Mobile WebView,0,0
4237,87ca35d9-3a06-4f54-a0e3-1da47a8df6e4,exposed,2020-07-05,5,HTC 10,6,Chrome Mobile WebView,0,0
4248,88191006-c8a8-4e31-b7cb-c6140498ffb6,exposed,2020-07-10,9,OnePlus ONEPLUS A6003,6,Chrome Mobile WebView,0,0
4251,88224a67-c14b-4467-9548-0ea6326ab3f0,exposed,2020-07-04,13,Generic Smartphone,6,Chrome Mobile WebView,0,0
4254,8842ba02-a60f-4f4d-b72a-81f833b543ec,exposed,2020-07-09,7,Nokia$2$3,6,Chrome Mobile WebView,0,0
4261,88793e55-a31d-4be8-8232-9c31951e7d27,exposed,2020-07-06,6,VOG-L09,6,Chrome Mobile WebView,0,0
4262,8879f64c-7029-4a42-a4be-656f6a0cbfa4,exposed,2020-07-10,6,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
4274,88b7ca6b-7ca4-4c23-a169-08a1318ef8e5,exposed,2020-07-07,7,OnePlus ONEPLUS A6013,6,Chrome Mobile WebView,0,0
4278,88d3bdc2-4adf-4a71-b2ef-22064eb3d79f,exposed,2020-07-04,18,Generic Smartphone,6,Chrome Mobile WebView,0,0
4279,88d95b0a-776b-46da-b149-fc5de905bd08,exposed,2020-07-03,6,Generic Smartphone,6,Chrome Mobile WebView,0,0
4281,88f2d3f1-fdbb-4c9c-934e-70dc9862586c,exposed,2020-07-03,5,XiaoMi Redmi Note 8 Pro,6,Chrome Mobile WebView,0,0
4287,89394ae2-2019-4cbe-b3cd-53b01710ebe9,exposed,2020-07-08,11,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
4289,893c0860-9826-4cb8-8812-4ab77b75fb0d,exposed,2020-07-10,3,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
4298,8976aa11-bf52-4e7b-9e91-0bb36a03df27,exposed,2020-07-10,15,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
4299,89817621-2ee1-4690-9b37-683a548c0395,exposed,2020-07-05,3,Pixel 3a,6,Chrome Mobile WebView,0,0
4304,8997a293-fe85-4954-a5bd-45cc1149a7ac,exposed,2020-07-09,11,Generic Smartphone,6,Chrome Mobile WebView,0,0
4305,89af884c-6d3d-4ec7-948a-ac609f5e8745,exposed,2020-07-10,1,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
4307,89cd8298-fb45-4137-ba46-8c56e74bf89b,exposed,2020-07-10,17,OnePlus ONEPLUS A5010,6,Chrome Mobile WebView,0,0
4308,89d1a2b1-08c8-400e-80ae-ac0537466ff2,control,2020-07-08,16,Samsung SM-G930F,6,Chrome Mobile WebView,1,0
4310,89de60f7-5212-47d0-9b12-648040f8af80,control,2020-07-03,15,Samsung SM-G935F,6,Chrome Mobile WebView,0,0
4311,89e43fb6-5901-44d8-a9cc-d26cc72c25f6,control,2020-07-03,15,Samsung SM-G975F,6,Chrome Mobile WebView,0,0
4319,8a1d7064-2c65-4683-ab22-42038da238e6,control,2020-07-05,17,Generic Smartphone,6,Chrome Mobile WebView,0,0
4321,8a33ae87-a2e2-4e4f-82f7-70aede917abd,exposed,2020-07-04,16,Generic Smartphone,6,Chrome Mobile WebView,0,0
4329,8a831a5c-5261-40a1-8019-4f91452d344d,control,2020-07-08,17,FIG-LX1,6,Chrome Mobile WebView,0,0
4330,8a87a931-661e-419a-9901-28fb785fc9eb,control,2020-07-08,14,MRD-LX1,6,Chrome Mobile WebView,0,0
4331,8a88608a-40ec-43da-af9b-05ab9e1a14b0,exposed,2020-07-10,13,Samsung SM-A015M,6,Chrome Mobile WebView,0,0
4332,8a89116b-a35f-40d0-b9c2-8fd9351df037,exposed,2020-07-04,0,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
4333,8a8f33fe-ea75-45f8-9173-a6d3b416f0ec,exposed,2020-07-07,19,Samsung SM-A105FN,6,Chrome Mobile WebView,0,0
4334,8a902a81-7707-4ef2-897e-23226abcf32d,exposed,2020-07-08,14,Samsung SM-G388F,6,Chrome Mobile WebView,0,0
4336,8a9831ce-cb3c-4f77-b471-3019f3a1f779,control,2020-07-09,23,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
4344,8aca8139-c391-4b39-b59c-17935644ea8f,exposed,2020-07-06,10,I3312,6,Chrome Mobile WebView,1,0
4346,8ae04bf1-b738-40ec-bfd2-7a98f817dd11,exposed,2020-07-04,2,Generic Smartphone,6,Chrome Mobile WebView,0,0
4353,8b2452c1-0369-4a53-bb54-89aa3cea995e,exposed,2020-07-03,9,A0001,6,Chrome Mobile WebView,1,0
4367,8b846355-61cf-4e67-86b8-bd05c4a222d7,exposed,2020-07-08,16,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
4370,8b9660ff-0e1c-4e34-ba01-273b0543ad6c,exposed,2020-07-09,12,Generic Smartphone,6,Chrome Mobile WebView,0,0
4377,8bb49871-8077-4e72-9d21-42ebb218ca6a,control,2020-07-04,5,LYA-L09,6,Chrome Mobile WebView,0,0
4392,8c1723bc-4f71-4d17-b153-91142eb0fc55,control,2020-07-03,15,Nokia$2$3,6,Chrome Mobile WebView,0,0
4402,8c68108c-f29f-4778-a84a-491f59079abe,exposed,2020-07-04,9,CLT-L09,6,Chrome Mobile WebView,0,0
4407,8c7ca593-245f-4d40-9f47-d1605d63f4da,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile WebView,0,0
4417,8cc79376-287a-4dcf-a91b-612a58450e22,exposed,2020-07-06,3,Samsung SM-N975F,6,Chrome Mobile WebView,0,0
4426,8d28822e-813d-4879-a28f-fcac44c56343,control,2020-07-10,12,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
4430,8d407ac0-124c-44c4-959e-f086ff68442c,exposed,2020-07-10,1,Nokia$2$3,6,Chrome Mobile WebView,0,0
4434,8d73a297-093a-460a-a7f3-97dcf100a75a,exposed,2020-07-04,5,VFD 720,6,Chrome Mobile WebView,0,0
4439,8d85e22d-2c23-4695-9f2d-6b12427d0291,exposed,2020-07-05,18,Samsung SM-A600FN,6,Chrome Mobile WebView,0,0
4440,8da9f682-9a4c-4443-8a1b-a070ccdca22e,exposed,2020-07-07,18,Samsung SM-G960F,6,Chrome Mobile WebView,0,0
4448,8de7ff20-6007-40b5-9432-536e958901c0,exposed,2020-07-07,5,Samsung SM-A515F,6,Chrome Mobile WebView,0,0
4453,8e0a6b5b-0818-4cc5-9da3-c4489f1a182d,exposed,2020-07-04,5,Pixel 3a,6,Chrome Mobile WebView,0,0
4458,8e23e50a-51e4-418a-9b47-e283b1e2cb16,exposed,2020-07-09,1,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
4470,8e665372-2c74-4f8f-8c5f-78eb7aa2d525,exposed,2020-07-05,11,Samsung SM-G930U,6,Chrome Mobile WebView,0,0
4471,8e6dc4c8-6277-47c7-a3e8-e8de7da41cf0,exposed,2020-07-10,8,CLT-L09,6,Chrome Mobile WebView,0,0
4474,8e89e336-a193-42f8-8be7-5ac06be3a0e7,exposed,2020-07-05,19,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
4475,8e8a44d7-8df7-41d6-9fae-c06f035b94c5,exposed,2020-07-07,7,OnePlus ONEPLUS A5010,6,Chrome Mobile WebView,0,0
4479,8eb5a6d7-571d-4a12-8be6-5b31e18cfe8c,control,2020-07-10,11,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
4481,8eca368c-1666-4350-827b-135d1a8a4f6a,exposed,2020-07-05,10,ELE-L29,6,Chrome Mobile WebView,0,0
4484,8ee91fc4-e7d7-40c4-aa04-8198320cfd3f,exposed,2020-07-10,5,Pixel 2,6,Chrome Mobile WebView,0,0
4486,8efcc2f4-0f25-4709-8c24-4eccf14457f6,exposed,2020-07-10,9,Samsung SM-N960F,6,Chrome Mobile WebView,0,0
4493,8f25f175-fe39-4b65-a6d9-ec9d79e75a7d,exposed,2020-07-09,13,Generic Smartphone,6,Chrome Mobile WebView,0,0
4507,8fba0e72-1adb-4b0c-a864-58552ea32fd0,exposed,2020-07-06,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
4508,8fc23226-3ebb-4357-bb31-ce06f465eb8e,exposed,2020-07-08,13,POT-LX1,6,Chrome Mobile WebView,0,0
4514,8ff2c0a3-f073-4ffe-88a2-da75a475e06e,exposed,2020-07-10,15,Samsung SM-N950F,6,Chrome Mobile WebView,0,0
4518,900124bc-1079-499b-a478-188338ee41e5,exposed,2020-07-09,13,Samsung SM-A300FU,6,Chrome Mobile WebView,0,0
4522,902cc562-5550-46ec-b6d3-211bb5471866,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
4523,902d738e-d661-446c-bb77-440456c70490,exposed,2020-07-03,4,PRA-LX1,6,Chrome Mobile WebView,0,0
4532,9061fdc8-1533-4fe9-93e3-21c3658c7bfb,exposed,2020-07-09,15,Generic Smartphone,6,Chrome Mobile WebView,1,0
4535,90692f6d-887a-45e6-b67f-47bdced7d73c,exposed,2020-07-03,13,POT-LX1,6,Chrome Mobile WebView,0,0
4537,906dbd28-aaf5-4e59-ace3-39dfcc674e21,exposed,2020-07-08,14,XiaoMi Redmi Note 8,6,Chrome Mobile WebView,0,0
4539,908688fc-4776-4aa7-8300-8cfce13a6d1c,exposed,2020-07-10,2,LYA-L29,6,Chrome Mobile WebView,0,0
4543,90b9ea8d-2ba5-4be8-9a5e-21ba6519eecf,exposed,2020-07-03,14,Pixel 3a,6,Chrome Mobile WebView,0,0
4548,90fcf007-90c6-44f6-9860-8575f78026a6,exposed,2020-07-09,8,Samsung SM-G930F,6,Chrome Mobile WebView,0,0
4554,91265415-d308-4da1-8e96-998980bc77ad,exposed,2020-07-04,15,F3111,6,Chrome Mobile WebView,0,0
4556,913eb6f7-ee6a-4a8a-99a1-2778397c6aa9,control,2020-07-05,6,Samsung SM-A600FN,6,Chrome Mobile WebView,0,0
4557,9141e195-82a8-4dad-866f-2b4b2a16cafc,control,2020-07-03,15,PRA-LX1,6,Chrome Mobile WebView,0,0
4562,914ef053-a185-4dc7-a317-b77d84a1b25e,control,2020-07-07,10,Nokia$2$3,6,Chrome Mobile WebView,0,0
4574,91b8a9f7-334e-4e41-8bd1-856567c149da,control,2020-07-04,9,Samsung SM-G901F,6,Chrome Mobile WebView,0,0
4575,91b9a9cd-ec06-4d20-91b3-e098918f55d7,exposed,2020-07-10,14,Generic Smartphone,6,Chrome Mobile WebView,0,0
4576,91c3cec3-d75a-4609-b90b-81b2af4d8e62,exposed,2020-07-04,9,Samsung SM-G955F,6,Chrome Mobile WebView,0,0
4577,91c58061-412c-40bd-8723-c131534a3a4f,exposed,2020-07-03,7,Generic Smartphone,6,Chrome Mobile WebView,0,0
4584,9224f043-4dae-43fe-81ff-938c3791aff9,exposed,2020-07-03,11,Samsung SM-G920F,6,Chrome Mobile WebView,0,0
4594,92705646-0c13-499c-9bde-b5ad2e1293fd,exposed,2020-07-03,9,Samsung SM-A202F,6,Chrome Mobile WebView,1,0
4600,92a09d94-56f5-4b0d-95e1-d5d331c57694,exposed,2020-07-05,1,Generic Smartphone,6,Chrome Mobile WebView,0,0
4602,92b12ee0-fef0-4c96-9b23-a1089efcadfd,exposed,2020-07-10,8,Samsung SM-A750FN,6,Chrome Mobile WebView,0,0
4603,92b2fdef-d27a-410b-aa73-7066e7d598d8,exposed,2020-07-09,5,Generic Smartphone,6,Chrome Mobile WebView,0,0
